RP Entity Id,Timestamp,Response type
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:49:56.498Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:51:27.569Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:52:51.136Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:55:42.902Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:55:53.913Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:56:43.780Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:57:07.666Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T07:58:58.064Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:00:43.364Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:03:57.084Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:05:30.536Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:05:54.536Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:06:03.543Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:07:24.375Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:09:08.096Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:10:27.266Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:11:36.696Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:16:56.270Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:18:01.658Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:18:56.003Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:19:03.512Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:21:03.217Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:21:50.227Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:22:58.276Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:23:26.072Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:24:08.493Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:25:39.472Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:26:04.687Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:27:41.142Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:29:07.103Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:32:05.345Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:32:06.203Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:32:17.359Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:34:55.962Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:35:42.418Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:36:08.530Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:38:53.664Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:41:06.431Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:41:25.581Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:47:34.277Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:49:18.004Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:52:06.985Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:53:11.531Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:53:36.171Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:54:49.502Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:55:56.881Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:56:05.209Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T08:56:11.700Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:01:12.464Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:02:39.982Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:03:25.856Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:06:20.730Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:07:57.173Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:08:10.713Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:08:40.751Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:10:13.604Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:10:40.451Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:11:23.214Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:11:32.357Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:12:57.060Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:14:35.387Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:15:06.415Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:15:33.255Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:16:31.131Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:17:15.437Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:18:08.533Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:18:15.494Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:18:29.065Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:18:59.259Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:19:42.574Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:20:34.782Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:21:19.173Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:22:06.863Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:22:32.535Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:24:19.200Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:24:29.492Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:24:33.921Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:26:40.462Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:27:04.176Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:27:32.410Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:27:45.115Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:27:45.373Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:28:03.243Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:28:17.025Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:28:41.258Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:28:46.367Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:29:22.712Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:30:20.499Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:30:22.144Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:30:43.797Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:30:54.611Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:31:01.619Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:31:11.476Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:31:51.403Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:31:53.131Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:32:31.960Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:32:32.285Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:33:34.214Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:33:41.723Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:33:54.373Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:34:06.358Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:34:18.936Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:35:31.345Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:35:40.153Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:36:33.307Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:36:55.824Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:36:57.197Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:37:46.605Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:38:03.761Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:38:25.221Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:38:31.048Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:38:55.496Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:39:12.309Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:41:03.495Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:41:53.865Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:42:10.435Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:42:49.328Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:43:18.046Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:44:03.043Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:44:39.110Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:45:28.434Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:46:11.960Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:46:19.822Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:46:32.025Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:46:35.625Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:46:41.327Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:46:49.816Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:46:58.655Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:47:08.295Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:48:37.031Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:49:26.377Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:49:37.043Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:50:40.338Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:51:04.510Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:51:20.938Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:51:33.419Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:52:13.444Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:52:15.312Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:52:17.989Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:52:56.410Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:52:58.604Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:54:01.861Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:54:26.832Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:54:51.501Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:55:33.885Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:56:06.757Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:56:44.738Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:56:46.645Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:57:04.220Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:57:05.612Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:57:48.746Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:58:14.466Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:58:42.595Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:59:30.201Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T09:59:55.428Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:00:21.357Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:00:36.688Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:01:30.784Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:02:12.298Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:04:39.495Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:04:45.208Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:05:46.893Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:05:49.068Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:06:08.948Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:06:20.475Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:06:41.022Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:06:42.019Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:07:13.133Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:07:43.877Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:08:34.961Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:08:37.680Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:09:15.354Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:10:32.195Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:10:42.917Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:11:33.671Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:11:43.742Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:12:36.023Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:12:36.848Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:13:55.792Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:14:31.702Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:14:44.084Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:15:56.175Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:16:15.490Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:16:32.387Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:17:18.711Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:17:34.803Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:17:41.371Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:18:28.015Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:18:48.816Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:19:51.101Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:19:55.886Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:20:07.513Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:20:26.495Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:20:43.921Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:21:54.862Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:22:05.166Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:22:25.103Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:25:15.516Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:26:21.442Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:26:24.798Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:26:43.885Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:27:12.833Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:27:14.805Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:27:33.901Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:28:02.679Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:28:03.107Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:28:55.905Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:29:17.682Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:29:58.488Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:31:00.980Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:31:20.604Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:31:24.435Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:31:38.286Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:31:58.792Z,NEW
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:31:59.362Z,RETURNING
https://prod-left.tax.service.gov.uk/SAML2/ISA,2016-11-02T10:32:20.370Z,NEW
